"Plot_code","Stem_type","Species","Count","stems_ha"
"NFork_Cygnet_2_2_short_0","Snag","PF",1,33.3333333333333
"NFork_Cygnet_2_2_short_0","Snag","RF",16,533.333333333333
"NFork_Cygnet_2_2_short_0","Tree","ABLA",0,0
"NFork_Cygnet_2_2_short_0","Tree","D",0,0
"NFork_Cygnet_2_2_short_0","Tree","PIAL",0,0
"NFork_Cygnet_2_2_short_0","Tree","PICO",0,0
"NFork_Cygnet_2_2_short_0","Tree","PIEN",0,0
"NFork_Cygnet_2_2_short_0","Tree","POTR",0,0
"NFork_Maple_4_4_long_1","Sapling_gt_2","ABLA",0,0
"NFork_Maple_4_4_long_1","Sapling_gt_2","D",4,133.333333333333
"NFork_Maple_4_4_long_1","Sapling_gt_2","PIAL",0,0
"NFork_Maple_4_4_long_1","Sapling_gt_2","PICO",4114,137133.333333333
"NFork_Maple_4_4_long_1","Sapling_gt_2","PIEN",0,0
"NFork_Maple_4_4_long_1","Sapling_gt_2","POTR",0,0
"NFork_Maple_4_4_long_1","Sapling_gt_2","PSME",3,100
"NFork_Maple_4_4_long_1","Seedling_lt_2","ABLA",0,0
"NFork_Maple_4_4_long_1","Seedling_lt_2","PICO",0,0
"NFork_Maple_4_4_long_1","Seedling_lt_2","PIEN",0,0
"NFork_Maple_4_4_long_1","Seedling_lt_2","PSME",0,0
"NFork_Maple_4_4_long_1","Snag","PF",0,0
"NFork_Maple_4_4_long_1","Snag","RF",26,866.666666666667
"NFork_Maple_4_4_long_1","Tree","ABLA",0,0
"NFork_Maple_4_4_long_1","Tree","D",0,0
"NFork_Maple_4_4_long_1","Tree","PIAL",0,0
"NFork_Maple_4_4_long_1","Tree","PICO",0,0
"NFork_Maple_4_4_long_1","Tree","PIEN",0,0
"NFork_Maple_4_4_long_1","Tree","POTR",0,0
"NFork_Maple_4_4_short_0","Sapling_gt_2","ABLA",0,0
"NFork_Maple_4_4_short_0","Sapling_gt_2","D",0,0
"NFork_Maple_4_4_short_0","Sapling_gt_2","PIAL",0,0
"NFork_Maple_4_4_short_0","Sapling_gt_2","PICO",367,12233.3333333333
"NFork_Maple_4_4_short_0","Sapling_gt_2","PIEN",0,0
"NFork_Maple_4_4_short_0","Sapling_gt_2","POTR",0,0
"NFork_Maple_4_4_short_0","Sapling_gt_2","PSME",0,0
"NFork_Maple_4_4_short_0","Seedling_lt_2","ABLA",0,0
"NFork_Maple_4_4_short_0","Seedling_lt_2","PICO",0,0
"NFork_Maple_4_4_short_0","Seedling_lt_2","PIEN",0,0
"NFork_Maple_4_4_short_0","Seedling_lt_2","PSME",0,0
"NFork_Maple_4_4_short_0","Snag","PF",0,0
"NFork_Maple_4_4_short_0","Snag","RF",526,17533.3333333333
"NFork_Maple_4_4_short_0","Tree","ABLA",0,0
"NFork_Maple_4_4_short_0","Tree","D",0,0
"NFork_Maple_4_4_short_0","Tree","PIAL",0,0
"NFork_Maple_4_4_short_0","Tree","PICO",0,0
"NFork_Maple_4_4_short_0","Tree","PIEN",0,0
"NFork_Maple_4_4_short_0","Tree","POTR",0,0
"NFork_Maple_6_6_long_1","Sapling_gt_2","ABLA",0,0
"NFork_Maple_6_6_long_1","Sapling_gt_2","D",4,133.333333333333
"NFork_Maple_6_6_long_1","Sapling_gt_2","PIAL",0,0
"NFork_Maple_6_6_long_1","Sapling_gt_2","PICO",4416,147200
"NFork_Maple_6_6_long_1","Sapling_gt_2","PIEN",0,0
"NFork_Maple_6_6_long_1","Sapling_gt_2","POTR",0,0
"NFork_Maple_6_6_long_1","Sapling_gt_2","PSME",7,233.333333333333
"NFork_Maple_6_6_long_1","Seedling_lt_2","ABLA",0,0
"NFork_Maple_6_6_long_1","Seedling_lt_2","PICO",0,0
"NFork_Maple_6_6_long_1","Seedling_lt_2","PIEN",0,0
"NFork_Maple_6_6_long_1","Seedling_lt_2","PSME",0,0
"NFork_Maple_6_6_long_1","Snag","PF",0,0
"NFork_Maple_6_6_long_1","Snag","RF",69,2300
"NFork_Maple_6_6_long_1","Tree","ABLA",0,0
"NFork_Maple_6_6_long_1","Tree","D",0,0
"NFork_Maple_6_6_long_1","Tree","PIAL",0,0
"NFork_Maple_6_6_long_1","Tree","PICO",0,0
"NFork_Maple_6_6_long_1","Tree","PIEN",0,0
"NFork_Maple_6_6_long_1","Tree","POTR",0,0
"NFork_Maple_6_6_short_0","Sapling_gt_2","ABLA",0,0
"NFork_Maple_6_6_short_0","Sapling_gt_2","D",0,0
"NFork_Maple_6_6_short_0","Sapling_gt_2","PIAL",0,0
"NFork_Maple_6_6_short_0","Sapling_gt_2","PICO",314,10466.6666666667
"NFork_Maple_6_6_short_0","Sapling_gt_2","PIEN",0,0
"NFork_Maple_6_6_short_0","Sapling_gt_2","POTR",5,166.666666666667
"NFork_Maple_6_6_short_0","Sapling_gt_2","PSME",0,0
"NFork_Maple_6_6_short_0","Seedling_lt_2","ABLA",0,0
"NFork_Maple_6_6_short_0","Seedling_lt_2","PICO",0,0
"NFork_Maple_6_6_short_0","Seedling_lt_2","PIEN",0,0
"NFork_Maple_6_6_short_0","Seedling_lt_2","PSME",0,0
"NFork_Maple_6_6_short_0","Snag","PF",0,0
"NFork_Maple_6_6_short_0","Snag","RF",1422,47400
"NFork_Maple_6_6_short_0","Tree","ABLA",0,0
"NFork_Maple_6_6_short_0","Tree","D",0,0
"NFork_Maple_6_6_short_0","Tree","PIAL",0,0
"NFork_Maple_6_6_short_0","Tree","PICO",0,0
"NFork_Maple_6_6_short_0","Tree","PIEN",0,0
"NFork_Maple_6_6_short_0","Tree","POTR",0,0
"NFork_Owl_2_1_long_1","Sapling_gt_2","ABLA",0,0
"NFork_Owl_2_1_long_1","Sapling_gt_2","D",1,33.3333333333333
"NFork_Owl_2_1_long_1","Sapling_gt_2","PIAL",0,0
"NFork_Owl_2_1_long_1","Sapling_gt_2","PICO",14,466.666666666667
"NFork_Owl_2_1_long_1","Sapling_gt_2","PIEN",0,0
"NFork_Owl_2_1_long_1","Sapling_gt_2","POTR",0,0
"NFork_Owl_2_1_long_1","Sapling_gt_2","PSME",0,0
"NFork_Owl_2_1_long_1","Seedling_lt_2","ABLA",0,0
"NFork_Owl_2_1_long_1","Seedling_lt_2","PICO",0,0
"NFork_Owl_2_1_long_1","Seedling_lt_2","PIEN",0,0
"NFork_Owl_2_1_long_1","Seedling_lt_2","PSME",0,0
"NFork_Owl_2_1_long_1","Snag","PF",3,100
"NFork_Owl_2_1_long_1","Snag","RF",2,66.6666666666667
"NFork_Owl_2_1_long_1","Tree","ABLA",0,0
"NFork_Owl_2_1_long_1","Tree","D",0,0
"NFork_Owl_2_1_long_1","Tree","PIAL",0,0
"NFork_Owl_2_1_long_1","Tree","PICO",62,2066.66666666667
"NFork_Owl_2_1_long_1","Tree","PIEN",0,0
"NFork_Owl_2_1_long_1","Tree","POTR",0,0
"NFork_Owl_2_1_short_0","Sapling_gt_2","ABLA",1,33.3333333333333
"NFork_Owl_2_1_short_0","Sapling_gt_2","D",0,0
"NFork_Owl_2_1_short_0","Sapling_gt_2","PIAL",0,0
"NFork_Owl_2_1_short_0","Sapling_gt_2","PICO",3,100
"NFork_Owl_2_1_short_0","Sapling_gt_2","PIEN",0,0
"NFork_Owl_2_1_short_0","Sapling_gt_2","POTR",0,0
"NFork_Owl_2_1_short_0","Sapling_gt_2","PSME",0,0
"NFork_Owl_2_1_short_0","Seedling_lt_2","ABLA",1,33.3333333333333
"NFork_Owl_2_1_short_0","Seedling_lt_2","PICO",1,33.3333333333333
"NFork_Owl_2_1_short_0","Seedling_lt_2","PIEN",0,0
"NFork_Owl_2_1_short_0","Seedling_lt_2","PSME",1,33.3333333333333
"NFork_Owl_2_1_short_0","Snag","PF",0,0
"NFork_Owl_2_1_short_0","Snag","RF",0,0
"NFork_Owl_2_1_short_0","Tree","ABLA",0,0
"NFork_Owl_2_1_short_0","Tree","D",0,0
"NFork_Owl_2_1_short_0","Tree","PIAL",0,0
"NFork_Owl_2_1_short_0","Tree","PICO",33,1100
"NFork_Owl_2_1_short_0","Tree","PIEN",0,0
"NFork_Owl_2_1_short_0","Tree","POTR",0,0
"Pelican_LeHardy_1_5_long_1","Sapling_gt_2","ABLA",0,0
"Pelican_LeHardy_1_5_long_1","Sapling_gt_2","D",1,33.3333333333333
"Pelican_LeHardy_1_5_long_1","Sapling_gt_2","PIAL",10,333.333333333333
"Pelican_LeHardy_1_5_long_1","Sapling_gt_2","PICO",53,1766.66666666667
"Pelican_LeHardy_1_5_long_1","Sapling_gt_2","PIEN",0,0
"Pelican_LeHardy_1_5_long_1","Sapling_gt_2","POTR",0,0
"Pelican_LeHardy_1_5_long_1","Sapling_gt_2","PSME",0,0
"Pelican_LeHardy_1_5_long_1","Seedling_lt_2","ABLA",0,0
"Pelican_LeHardy_1_5_long_1","Seedling_lt_2","PICO",0,0
"Pelican_LeHardy_1_5_long_1","Seedling_lt_2","PIEN",0,0
"Pelican_LeHardy_1_5_long_1","Seedling_lt_2","PSME",0,0
"Pelican_LeHardy_1_5_long_1","Snag","PF",2,66.6666666666667
"Pelican_LeHardy_1_5_long_1","Snag","RF",5,166.666666666667
"Pelican_LeHardy_1_5_long_1","Tree","ABLA",0,0
"Pelican_LeHardy_1_5_long_1","Tree","D",0,0
"Pelican_LeHardy_1_5_long_1","Tree","PIAL",0,0
"Pelican_LeHardy_1_5_long_1","Tree","PICO",35,1166.66666666667
"Pelican_LeHardy_1_5_long_1","Tree","PIEN",0,0
"Pelican_LeHardy_1_5_long_1","Tree","POTR",0,0
"Pelican_LeHardy_1_5_short_0","Sapling_gt_2","ABLA",0,0
"Pelican_LeHardy_1_5_short_0","Sapling_gt_2","D",0,0
"Pelican_LeHardy_1_5_short_0","Sapling_gt_2","PIAL",2,66.6666666666667
"Pelican_LeHardy_1_5_short_0","Sapling_gt_2","PICO",98,3266.66666666667
"Pelican_LeHardy_1_5_short_0","Sapling_gt_2","PIEN",0,0
"Pelican_LeHardy_1_5_short_0","Sapling_gt_2","POTR",0,0
"Pelican_LeHardy_1_5_short_0","Sapling_gt_2","PSME",0,0
"Pelican_LeHardy_1_5_short_0","Seedling_lt_2","ABLA",0,0
"Pelican_LeHardy_1_5_short_0","Seedling_lt_2","PICO",0,0
"Pelican_LeHardy_1_5_short_0","Seedling_lt_2","PIEN",0,0
"Pelican_LeHardy_1_5_short_0","Seedling_lt_2","PSME",0,0
"Pelican_LeHardy_1_5_short_0","Snag","PF",3,100
"Pelican_LeHardy_1_5_short_0","Snag","RF",3,100
"Pelican_LeHardy_1_5_short_0","Tree","ABLA",0,0
"Pelican_LeHardy_1_5_short_0","Tree","D",0,0
"Pelican_LeHardy_1_5_short_0","Tree","PIAL",0,0
"Pelican_LeHardy_1_5_short_0","Tree","PICO",223,7433.33333333333
"Pelican_LeHardy_1_5_short_0","Tree","PIEN",0,0
"Pelican_LeHardy_1_5_short_0","Tree","POTR",0,0
"Rathbone_BaconRind_1_5_long_1","Sapling_gt_2","ABLA",0,0
"Rathbone_BaconRind_1_5_long_1","Sapling_gt_2","D",1,33.3333333333333
"Rathbone_BaconRind_1_5_long_1","Sapling_gt_2","PIAL",0,0
"Rathbone_BaconRind_1_5_long_1","Sapling_gt_2","PICO",44,1466.66666666667
"Rathbone_BaconRind_1_5_long_1","Sapling_gt_2","PIEN",1,33.3333333333333
"Rathbone_BaconRind_1_5_long_1","Sapling_gt_2","POTR",0,0
"Rathbone_BaconRind_1_5_long_1","Sapling_gt_2","PSME",1,33.3333333333333
"Rathbone_BaconRind_1_5_long_1","Seedling_lt_2","ABLA",0,0
"Rathbone_BaconRind_1_5_long_1","Seedling_lt_2","PICO",4,133.333333333333
"Rathbone_BaconRind_1_5_long_1","Seedling_lt_2","PIEN",2,66.6666666666667
"Rathbone_BaconRind_1_5_long_1","Seedling_lt_2","PSME",0,0
"Rathbone_BaconRind_1_5_long_1","Snag","PF",2,66.6666666666667
"Rathbone_BaconRind_1_5_long_1","Snag","RF",38,1266.66666666667
"Rathbone_BaconRind_1_5_long_1","Tree","ABLA",0,0
"Rathbone_BaconRind_1_5_long_1","Tree","D",0,0
"Rathbone_BaconRind_1_5_long_1","Tree","PIAL",0,0
"Rathbone_BaconRind_1_5_long_1","Tree","PICO",0,0
"Rathbone_BaconRind_1_5_long_1","Tree","PIEN",0,0
"Rathbone_BaconRind_1_5_long_1","Tree","POTR",0,0
"Rathbone_BaconRind_1_5_short_0","Sapling_gt_2","ABLA",0,0
"Rathbone_BaconRind_1_5_short_0","Sapling_gt_2","D",2,66.6666666666667
"Rathbone_BaconRind_1_5_short_0","Sapling_gt_2","PIAL",0,0
"Rathbone_BaconRind_1_5_short_0","Sapling_gt_2","PICO",50,1666.66666666667
"Rathbone_BaconRind_1_5_short_0","Sapling_gt_2","PIEN",0,0
"Rathbone_BaconRind_1_5_short_0","Sapling_gt_2","POTR",26,866.666666666667
"Rathbone_BaconRind_1_5_short_0","Sapling_gt_2","PSME",0,0
"Rathbone_BaconRind_1_5_short_0","Seedling_lt_2","ABLA",0,0
"Rathbone_BaconRind_1_5_short_0","Seedling_lt_2","PICO",1,33.3333333333333
"Rathbone_BaconRind_1_5_short_0","Seedling_lt_2","PIEN",0,0
"Rathbone_BaconRind_1_5_short_0","Seedling_lt_2","PSME",0,0
"Rathbone_BaconRind_1_5_short_0","Snag","PF",0,0
"Rathbone_BaconRind_1_5_short_0","Snag","RF",147,4900
"Rathbone_BaconRind_1_5_short_0","Tree","ABLA",0,0
"Rathbone_BaconRind_1_5_short_0","Tree","D",0,0
"Rathbone_BaconRind_1_5_short_0","Tree","PIAL",0,0
"Rathbone_BaconRind_1_5_short_0","Tree","PICO",0,0
"Rathbone_BaconRind_1_5_short_0","Tree","PIEN",0,0
"Rathbone_BaconRind_1_5_short_0","Tree","POTR",0,0
"Waterfalls_Moran_1_1_long_3","Sapling_gt_2","ABLA",2,66.6666666666667
"Waterfalls_Moran_1_1_long_3","Sapling_gt_2","D",1,33.3333333333333
"Waterfalls_Moran_1_1_long_3","Sapling_gt_2","PIAL",0,0
"Waterfalls_Moran_1_1_long_3","Sapling_gt_2","PICO",6,200
"Waterfalls_Moran_1_1_long_3","Sapling_gt_2","PIEN",5,166.666666666667
"Waterfalls_Moran_1_1_long_3","Sapling_gt_2","POTR",23,766.666666666667
"Waterfalls_Moran_1_1_long_3","Sapling_gt_2","PSME",0,0
"Waterfalls_Moran_1_1_long_3","Seedling_lt_2","ABLA",0,0
"Waterfalls_Moran_1_1_long_3","Seedling_lt_2","PICO",1,33.3333333333333
"Waterfalls_Moran_1_1_long_3","Seedling_lt_2","PIEN",0,0
"Waterfalls_Moran_1_1_long_3","Seedling_lt_2","PSME",0,0
"Waterfalls_Moran_1_1_long_3","Snag","PF",0,0
"Waterfalls_Moran_1_1_long_3","Snag","RF",0,0
"Waterfalls_Moran_1_1_long_3","Tree","ABLA",0,0
"Waterfalls_Moran_1_1_long_3","Tree","D",0,0
"Waterfalls_Moran_1_1_long_3","Tree","PIAL",0,0
"Waterfalls_Moran_1_1_long_3","Tree","PICO",9,300
"Waterfalls_Moran_1_1_long_3","Tree","PIEN",2,66.6666666666667
"Waterfalls_Moran_1_1_long_3","Tree","POTR",13,433.333333333333
"Waterfalls_Moran_1_1_short_0","Sapling_gt_2","ABLA",0,0
"Waterfalls_Moran_1_1_short_0","Sapling_gt_2","D",0,0
"Waterfalls_Moran_1_1_short_0","Sapling_gt_2","PIAL",0,0
"Waterfalls_Moran_1_1_short_0","Sapling_gt_2","PICO",12,400
"Waterfalls_Moran_1_1_short_0","Sapling_gt_2","PIEN",0,0
"Waterfalls_Moran_1_1_short_0","Sapling_gt_2","POTR",78,2600
"Waterfalls_Moran_1_1_short_0","Sapling_gt_2","PSME",0,0
"Waterfalls_Moran_1_1_short_0","Seedling_lt_2","ABLA",0,0
"Waterfalls_Moran_1_1_short_0","Seedling_lt_2","PICO",2,66.6666666666667
"Waterfalls_Moran_1_1_short_0","Seedling_lt_2","PIEN",0,0
"Waterfalls_Moran_1_1_short_0","Seedling_lt_2","PSME",0,0
"Waterfalls_Moran_1_1_short_0","Snag","PF",0,0
"Waterfalls_Moran_1_1_short_0","Snag","RF",0,0
"Waterfalls_Moran_1_1_short_0","Tree","ABLA",0,0
"Waterfalls_Moran_1_1_short_0","Tree","D",0,0
"Waterfalls_Moran_1_1_short_0","Tree","PIAL",0,0
"Waterfalls_Moran_1_1_short_0","Tree","PICO",1,33.3333333333333
"Waterfalls_Moran_1_1_short_0","Tree","PIEN",0,0
"Waterfalls_Moran_1_1_short_0","Tree","POTR",12,400
"Wilcox_Berry_1_1_long_2","Sapling_gt_2","ABLA",8,266.666666666667
"Wilcox_Berry_1_1_long_2","Sapling_gt_2","D",1,33.3333333333333
"Wilcox_Berry_1_1_long_2","Sapling_gt_2","PIAL",0,0
"Wilcox_Berry_1_1_long_2","Sapling_gt_2","PICO",5,166.666666666667
"Wilcox_Berry_1_1_long_2","Sapling_gt_2","PIEN",143,4766.66666666667
"Wilcox_Berry_1_1_long_2","Sapling_gt_2","POTR",0,0
"Wilcox_Berry_1_1_long_2","Sapling_gt_2","PSME",4,133.333333333333
"Wilcox_Berry_1_1_long_2","Seedling_lt_2","ABLA",6,200
"Wilcox_Berry_1_1_long_2","Seedling_lt_2","PICO",3,100
"Wilcox_Berry_1_1_long_2","Seedling_lt_2","PIEN",27,900
"Wilcox_Berry_1_1_long_2","Seedling_lt_2","PSME",4,133.333333333333
"Wilcox_Berry_1_1_long_2","Snag","PF",0,0
"Wilcox_Berry_1_1_long_2","Snag","RF",30,1000
"Wilcox_Berry_1_1_long_2","Tree","ABLA",0,0
"Wilcox_Berry_1_1_long_2","Tree","D",0,0
"Wilcox_Berry_1_1_long_2","Tree","PIAL",0,0
"Wilcox_Berry_1_1_long_2","Tree","PICO",0,0
"Wilcox_Berry_1_1_long_2","Tree","PIEN",0,0
"Wilcox_Berry_1_1_long_2","Tree","POTR",0,0
"Wilcox_Berry_1_1_short_0","Sapling_gt_2","ABLA",0,0
"Wilcox_Berry_1_1_short_0","Sapling_gt_2","D",0,0
"Wilcox_Berry_1_1_short_0","Sapling_gt_2","PIAL",0,0
"Wilcox_Berry_1_1_short_0","Sapling_gt_2","PICO",3,100
"Wilcox_Berry_1_1_short_0","Sapling_gt_2","PIEN",7,233.333333333333
"Wilcox_Berry_1_1_short_0","Sapling_gt_2","POTR",46,1533.33333333333
"Wilcox_Berry_1_1_short_0","Sapling_gt_2","PSME",0,0
"Wilcox_Berry_1_1_short_0","Seedling_lt_2","ABLA",2,66.6666666666667
"Wilcox_Berry_1_1_short_0","Seedling_lt_2","PICO",0,0
"Wilcox_Berry_1_1_short_0","Seedling_lt_2","PIEN",2,66.6666666666667
"Wilcox_Berry_1_1_short_0","Seedling_lt_2","PSME",0,0
"Wilcox_Berry_1_1_short_0","Snag","PF",3,100
"Wilcox_Berry_1_1_short_0","Snag","RF",14,466.666666666667
"Wilcox_Berry_1_1_short_0","Tree","ABLA",0,0
"Wilcox_Berry_1_1_short_0","Tree","D",0,0
"Wilcox_Berry_1_1_short_0","Tree","PIAL",0,0
"Wilcox_Berry_1_1_short_0","Tree","PICO",0,0
"Wilcox_Berry_1_1_short_0","Tree","PIEN",0,0
"Wilcox_Berry_1_1_short_0","Tree","POTR",0,0
